essay_id,depth_mean,depth_max,depth_list,breadth_mean,breadth_max,breadth_list,total_nodes_mean,total_nodes_max,total_nodes_list,max_branching_factor_mean,max_branching_factor_max,max_branching_factor_list,CEFR
AR_gpt-4o_9_145_2891,12.3,17,"10,14,14,11,12,14,8,9,17,14",6.1,8,"8,5,4,5,6,5,7,6,7,8",35.6,53,"41,37,35,28,26,37,24,33,53,42",5.6,8,"6,5,3,5,6,5,7,4,7,8",C2
AR_gpt-4o_9_145_2892,12.75,16,"9,12,14,12,14,16,13,13,13,8,15,14",5.416666666666667,7,"7,6,4,5,6,7,3,5,6,5,6,5",29.25,43,"34,34,22,31,25,37,23,20,43,16,37,29",5.25,7,"7,6,3,5,6,6,3,5,6,5,6,5",C2
AR_gpt-4o_9_145_2893,13.307692307692308,22,"8,8,22,14,15,13,13,14,8,11,15,19,13",5.3076923076923075,7,"6,5,5,4,6,5,6,5,7,5,5,7,3",31.153846153846153,42,"27,24,42,29,31,32,36,34,28,19,39,41,23",5.153846153846154,7,"6,5,4,3,6,5,6,5,7,5,5,7,3",C2
AR_gpt-4o_9_145_2894,11.818181818181818,16,"16,15,11,14,4,10,12,8,13,15,12",6.2727272727272725,8,"6,6,6,5,8,6,8,6,5,8,5",31.272727272727273,42,"41,42,31,40,17,19,35,24,31,38,26",5.909090909090909,8,"6,6,4,3,8,6,8,6,5,8,5",C2
AR_gpt-4o_9_145_2895,11.785714285714286,17,"13,10,14,17,12,11,6,7,14,15,12,11,9,14",4.857142857142857,8,"5,5,5,5,5,3,5,4,4,6,4,4,8,5",27.5,40,"25,29,34,34,35,17,24,18,26,40,19,18,34,32",4.357142857142857,8,"3,5,5,3,4,2,5,4,3,6,4,4,8,5",C2
AR_gpt-4o_9_145_2896,10.846153846153847,15,"12,8,10,6,10,13,8,10,12,11,12,15,14",5.461538461538462,8,"6,7,4,2,6,6,7,4,5,7,4,8,5",25.307692307692307,37,"35,19,25,8,21,32,20,25,21,26,24,36,37",5.153846153846154,8,"6,7,4,2,6,4,7,3,5,7,3,8,5",C2
AR_gpt-4o_9_145_2897,12.166666666666666,19,"12,16,15,9,10,6,11,19,14,10,13,11",5.416666666666667,7,"7,5,3,7,4,6,6,4,6,6,6,5",31.25,48,"36,32,28,24,30,19,35,34,34,31,48,24",5.166666666666667,7,"6,5,3,7,3,6,6,4,6,5,6,5",C2
AR_gpt-4o_9_145_2898,11.416666666666666,15,"10,10,13,11,12,13,15,6,12,13,13,9",6.0,8,"7,7,7,7,6,5,4,5,7,5,8,4",30.916666666666668,42,"34,42,37,35,28,22,34,17,36,28,38,20",5.25,8,"6,5,6,7,6,5,4,5,4,4,8,3",C2
AR_gpt-4o_9_145_2899,11.285714285714286,16,"9,16,12,8,13,11,12,9,11,10,13,14,9,11",5.142857142857143,7,"7,3,4,3,5,5,7,3,5,7,5,6,7,5",27.928571428571427,36,"35,26,25,16,36,29,31,15,30,32,32,35,29,20",4.428571428571429,7,"7,3,3,3,5,3,7,3,3,7,4,4,5,5",C2
AR_gpt-4o_9_145_2900,12.636363636363637,20,"15,9,12,19,13,8,11,12,13,20,7",5.2727272727272725,9,"6,3,6,5,3,5,5,5,7,9,4",28.181818181818183,58,"37,19,26,34,22,21,20,21,36,58,16",4.818181818181818,9,"6,3,4,5,3,5,5,3,7,9,3",C2
AR_gpt-4o_9_146_2901,9.8,17,"11,7,9,11,8,8,10,8,7,6,11,9,13,12,17",5.2,7,"6,5,5,3,5,7,4,6,6,3,7,5,7,2,7",24.533333333333335,47,"30,20,18,17,23,27,23,28,18,10,29,24,36,18,47",4.933333333333334,7,"4,5,5,3,4,7,4,6,6,3,7,5,6,2,7",C1
AR_gpt-4o_9_146_2902,10.928571428571429,19,"7,12,13,11,19,8,12,11,9,10,7,13,13,8",5.142857142857143,7,"5,5,5,6,4,5,3,3,7,6,5,5,7,6",25.071428571428573,33,"19,29,33,28,29,25,16,19,30,23,18,28,33,21",4.857142857142857,7,"5,5,4,6,3,5,3,3,7,5,5,4,7,6",C1
AR_gpt-4o_9_146_2903,9.642857142857142,15,"8,10,15,6,7,9,9,9,9,10,8,12,10,13",5.0,7,"6,4,4,7,4,5,4,7,6,4,6,4,5,4",21.857142857142858,30,"17,30,29,16,17,22,18,20,24,15,26,28,17,27",4.571428571428571,7,"6,4,4,7,4,4,4,7,6,3,4,3,5,3",C1
AR_gpt-4o_9_146_2904,9.285714285714286,14,"7,8,9,10,11,12,5,7,8,14,10,7,11,11",4.571428571428571,7,"4,4,4,2,5,5,7,3,6,3,4,6,6,5",21.0,33,"14,19,20,12,23,27,13,12,25,23,24,21,33,28",4.285714285714286,7,"4,4,4,2,5,5,7,3,6,3,4,6,4,3",C1
AR_gpt-4o_9_146_2905,8.533333333333333,12,"7,9,10,9,8,6,7,8,12,5,9,11,10,6,11",4.866666666666666,7,"5,7,4,4,6,4,4,7,4,6,4,4,3,6,5",20.466666666666665,29,"24,26,22,21,23,10,15,29,25,14,15,18,20,19,26",4.666666666666667,7,"5,7,4,4,6,4,3,5,4,6,4,4,3,6,5",C1
AR_gpt-4o_9_146_2906,9.533333333333333,16,"8,13,16,15,5,6,8,8,10,9,9,7,5,13,11",4.733333333333333,7,"5,5,3,5,3,3,4,6,4,5,5,5,6,5,7",22.2,32,"21,28,27,31,9,11,22,18,25,20,23,20,16,30,32",4.733333333333333,7,"5,5,3,5,3,3,4,6,4,5,5,5,6,5,7",C1
AR_gpt-4o_9_146_2907,9.538461538461538,16,"7,16,12,8,10,7,12,5,7,11,7,12,10",5.0,6,"5,6,6,4,3,5,6,5,5,4,6,5,5",21.23076923076923,33,"17,33,30,17,15,21,26,12,19,18,20,23,25",4.769230769230769,6,"5,5,6,3,3,5,6,5,5,4,6,5,4",C1
AR_gpt-4o_9_146_2908,12.307692307692308,20,"9,20,10,7,15,15,10,13,15,11,9,15,11",4.923076923076923,8,"5,4,4,7,4,4,4,5,2,8,5,7,5",26.46153846153846,35,"24,35,22,20,28,33,27,27,20,32,19,33,24",4.615384615384615,8,"5,4,3,7,4,3,4,4,2,8,4,7,5",C1
AR_gpt-4o_9_146_2909,9.714285714285714,15,"8,12,10,10,15,10,4,9,7,15,9,10,7,10",5.142857142857143,7,"5,6,5,5,7,5,4,5,5,4,5,7,4,5",23.428571428571427,32,"29,29,18,24,27,21,9,28,23,23,23,32,17,25",4.857142857142857,7,"5,6,5,5,7,5,3,5,5,4,5,7,3,3",C1
AR_gpt-4o_9_146_2910,8.526315789473685,13,"8,9,13,7,10,10,9,7,7,7,10,6,7,7,7,8,9,13,8",4.2105263157894735,6,"6,3,4,5,3,4,4,3,4,5,3,4,4,6,4,5,4,5,4",17.789473684210527,26,"23,14,26,19,16,17,17,13,14,16,16,12,20,20,15,21,16,24,19",4.105263157894737,6,"6,3,4,5,3,3,4,3,4,5,3,4,4,6,4,5,4,5,3",C1
AR_gpt-4o_9_146_2911,12.428571428571429,22,"8,13,22,13,12,17,11,15,11,6,9,12,14,11",4.571428571428571,6,"5,4,4,4,5,4,5,4,5,6,3,6,6,3",27.714285714285715,38,"22,32,36,25,26,38,27,24,30,25,14,27,36,26",4.142857142857143,6,"5,4,3,4,3,4,5,4,5,6,3,3,6,3",C2
AR_gpt-4o_9_146_2912,11.428571428571429,18,"9,11,9,13,18,15,11,8,11,13,13,10,10,9",5.0,8,"6,5,7,4,4,5,3,3,4,6,4,5,8,6",26.928571428571427,40,"36,30,25,24,29,34,15,18,18,40,25,29,36,18",4.785714285714286,8,"5,5,7,3,4,5,3,3,4,5,4,5,8,6",C2
AR_gpt-4o_9_146_2913,10.142857142857142,14,"8,8,12,7,13,9,7,13,11,9,11,8,14,12",5.357142857142857,9,"6,5,5,6,4,4,3,7,5,7,5,5,4,9",23.571428571428573,30,"25,17,28,21,24,19,13,26,27,28,23,20,30,29",5.071428571428571,9,"5,5,4,6,3,4,3,7,5,7,5,4,4,9",C2
AR_gpt-4o_9_146_2914,10.727272727272727,14,"11,10,14,10,9,13,10,10,9,9,13",5.7272727272727275,7,"6,6,5,6,5,6,7,6,6,3,7",27.818181818181817,42,"34,21,31,29,16,39,29,26,21,18,42",5.2727272727272725,7,"6,6,4,5,5,6,7,6,6,3,4",C2
AR_gpt-4o_9_146_2915,10.0,14,"10,14,5,10,10,7,11,12,6,12,13,13,8,10,9",4.933333333333334,9,"5,7,4,3,5,3,3,4,6,7,4,5,5,9,4",23.466666666666665,35,"26,35,13,16,31,11,25,18,18,28,27,25,23,33,23",4.8,9,"5,7,3,3,5,3,3,4,6,7,4,5,5,9,3",C2
AR_gpt-4o_9_146_2916,10.0,13,"10,8,11,11,10,10,10,5,12,12,10,7,12,13,9",4.666666666666667,6,"5,5,3,3,4,6,6,4,4,5,4,4,5,6,6",22.6,32,"26,20,18,19,24,20,32,14,24,22,18,19,28,27,28",4.6,6,"5,5,3,3,4,6,5,4,4,5,4,4,5,6,6",C2
AR_gpt-4o_9_146_2917,9.5625,15,"12,12,9,11,7,15,5,6,11,8,7,15,11,7,8,9",4.9375,9,"5,3,7,4,6,3,3,4,5,5,3,5,5,6,6,9",23.0,35,"27,24,29,19,19,24,7,13,30,19,12,35,28,24,25,33",4.8125,9,"5,3,5,4,6,3,3,4,5,5,3,5,5,6,6,9",C2
AR_gpt-4o_9_146_2918,9.133333333333333,16,"9,12,16,8,7,11,7,9,9,8,6,8,11,9,7",5.133333333333334,7,"5,7,3,6,7,3,5,4,4,5,4,5,6,7,6",22.666666666666668,30,"25,30,29,27,19,20,20,22,18,18,14,23,28,26,21",5.0,7,"5,7,3,6,7,3,4,4,4,5,3,5,6,7,6",C2
AR_gpt-4o_9_146_2919,11.266666666666667,23,"9,9,15,7,11,23,9,12,16,6,12,10,6,12,12",4.6,8,"5,5,3,8,3,4,3,5,3,5,4,5,6,4,6",23.066666666666666,36,"31,25,24,21,19,36,14,23,24,13,21,20,17,27,31",4.533333333333333,8,"5,5,3,8,3,4,3,5,3,5,4,5,6,4,5",C2
AR_gpt-4o_9_146_2920,11.4,18,"13,11,9,11,15,13,7,18,7,10,18,12,7,11,9",5.133333333333334,10,"5,7,6,3,3,5,3,4,10,5,7,4,5,5,5",25.266666666666666,46,"33,25,21,24,25,24,12,31,26,19,46,20,21,27,25",4.866666666666666,10,"5,4,6,3,3,4,3,4,10,5,7,4,5,5,5",C2
AR_gpt-4o_9_20_381,5.533333333333333,8,"6,7,4,5,7,4,4,5,6,6,6,6,3,6,8",2.533333333333333,6,"2,2,4,2,2,6,2,2,2,2,2,3,3,2,2",8.0,11,"7,9,7,7,9,11,6,8,7,9,8,9,5,8,10",2.533333333333333,6,"2,2,4,2,2,6,2,2,2,2,2,3,3,2,2",A1
AR_gpt-4o_9_20_382,5.428571428571429,9,"5,4,4,6,7,4,5,5,9,4,6,5,6,6",2.2142857142857144,3,"3,3,2,2,2,2,2,2,2,2,3,2,2,2",7.642857142857143,11,"8,6,6,8,9,5,8,7,11,5,9,7,8,10",2.2142857142857144,3,"3,3,2,2,2,2,2,2,2,2,3,2,2,2",A1
AR_gpt-4o_9_20_383,5.142857142857143,8,"8,7,4,7,3,4,6,5,6,2,6,3,8,6,6,2,6,2,7,3,7",2.5714285714285716,4,"2,2,3,2,3,2,2,4,2,4,2,3,2,2,2,4,2,4,2,3,2",7.428571428571429,11,"11,9,6,9,5,6,8,8,8,5,8,5,9,8,8,5,9,5,8,5,11",2.5714285714285716,4,"2,2,3,2,3,2,2,4,2,4,2,3,2,2,2,4,2,4,2,3,2",A1
AR_gpt-4o_9_20_384,5.636363636363637,9,"6,3,9,4,6,7,6,4,6,6,5",2.8181818181818183,4,"4,4,2,3,2,2,3,3,2,2,4",8.636363636363637,11,"11,6,11,6,9,8,10,6,8,10,10",2.727272727272727,4,"3,4,2,3,2,2,3,3,2,2,4",A1
AR_gpt-4o_9_20_385,6.333333333333333,7,"7,6,7,7,7,4,6,6,6,7,7,6",2.0,2,"2,2,2,2,2,2,2,2,2,2,2,2",8.5,10,"9,8,9,10,9,6,8,8,8,9,9,9",2.0,2,"2,2,2,2,2,2,2,2,2,2,2,2",A1
AR_gpt-4o_9_20_386,6.35,8,"6,6,8,7,8,6,6,6,6,6,4,4,5,8,8,6,6,7,6,8",2.25,6,"2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,6",9.3,19,"10,9,10,11,11,9,10,8,8,9,6,5,6,9,9,8,9,11,9,19",2.25,6,"2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,6",A1
AR_gpt-4o_9_20_387,5.0,8,"4,2,4,3,8,4,7,6,4,7,6,5",2.6666666666666665,4,"2,3,4,4,2,2,2,3,2,2,3,3",7.666666666666667,12,"6,4,8,6,12,6,10,8,6,9,9,8",2.6666666666666665,4,"2,3,4,4,2,2,2,3,2,2,3,3",A1
AR_gpt-4o_9_20_388,6.428571428571429,10,"8,5,9,6,3,10,4,6,6,9,4,9,5,6",3.142857142857143,5,"2,3,2,5,4,2,3,3,2,2,4,3,5,4",10.285714285714286,16,"11,8,13,11,6,16,6,9,7,12,7,14,11,13",3.0,5,"2,3,2,5,4,2,3,3,2,2,4,2,5,3",A1
AR_gpt-4o_9_20_389,6.181818181818182,8,"7,6,6,4,7,6,6,6,8,6,6",2.5454545454545454,4,"2,2,2,3,2,2,2,4,3,2,4",9.272727272727273,13,"10,8,8,6,10,8,8,11,13,8,12",2.4545454545454546,4,"2,2,2,3,2,2,2,4,2,2,4",A1
AR_gpt-4o_9_20_390,4.875,7,"7,5,6,4,5,6,2,4,3,4,6,3,6,7,3,7",2.6875,5,"2,3,2,2,5,2,4,3,2,2,3,3,2,2,4,2",7.375,10,"9,8,8,6,10,8,5,7,4,6,9,5,9,9,6,9",2.6875,5,"2,3,2,2,5,2,4,3,2,2,3,3,2,2,4,2",A1
AR_gpt-4o_9_20_391,7.5,12,"7,6,6,5,8,9,8,6,7,10,6,7,12,8",4.357142857142857,6,"3,6,4,4,6,4,4,3,5,4,5,3,5,5",16.142857142857142,30,"16,21,9,8,26,19,12,9,19,15,14,10,30,18",4.071428571428571,6,"3,5,4,4,6,3,4,3,5,4,5,3,5,3",A2
AR_gpt-4o_9_20_392,7.571428571428571,12,"7,12,8,7,9,5,8,7,6,8,6,10,6,7",3.9285714285714284,5,"3,4,5,4,4,4,3,2,5,5,5,4,4,3",13.785714285714286,19,"13,17,18,12,19,8,11,10,15,12,13,19,15,11",3.7142857142857144,5,"2,4,4,4,4,4,3,2,5,5,5,3,4,3",A2
AR_gpt-4o_9_20_393,7.615384615384615,10,"7,9,10,9,6,8,9,6,10,4,5,7,9",3.4615384615384617,5,"2,4,3,5,3,5,3,4,2,3,5,4,2",12.153846153846153,17,"10,14,14,17,10,16,12,10,12,6,13,13,11",3.4615384615384617,5,"2,4,3,5,3,5,3,4,2,3,5,4,2",A2
AR_gpt-4o_9_20_394,6.722222222222222,11,"7,6,5,9,10,6,9,7,7,4,6,8,4,5,5,6,11,6",3.8333333333333335,6,"5,2,4,3,4,4,4,6,4,3,3,2,5,4,6,3,3,4",13.444444444444445,20,"15,10,12,20,17,14,20,16,14,6,11,12,8,10,13,12,17,15",3.7777777777777777,6,"4,2,4,3,4,4,4,6,4,3,3,2,5,4,6,3,3,4",A2
AR_gpt-4o_9_20_395,9.666666666666666,14,"6,6,14,12,13,8,5,11,12",3.888888888888889,6,"2,6,3,3,5,3,5,5,3",17.0,25,"10,15,18,23,25,11,12,23,16",3.888888888888889,6,"2,6,3,3,5,3,5,5,3",A2
AR_gpt-4o_9_20_396,9.909090909090908,17,"6,10,17,11,8,8,14,6,10,11,8",3.6363636363636362,6,"4,4,3,2,5,6,3,3,2,4,4",17.181818181818183,27,"13,18,27,13,18,18,21,10,13,21,17",3.5454545454545454,6,"4,4,3,2,5,6,2,3,2,4,4",A2
AR_gpt-4o_9_20_397,8.166666666666666,11,"8,7,10,7,11,9,5,9,7,9,9,7",3.5,6,"2,4,2,6,2,4,3,3,3,4,3,6",14.0,20,"13,11,11,18,16,20,9,15,10,15,15,15",3.5,6,"2,4,2,6,2,4,3,3,3,4,3,6",A2
AR_gpt-4o_9_20_398,8.1,12,"6,8,6,11,11,7,12,9,6,5",4.2,8,"2,4,8,2,5,4,5,4,5,3",16.1,24,"7,13,18,17,21,17,24,17,18,9",4.2,8,"2,4,8,2,5,4,5,4,5,3",A2
AR_gpt-4o_9_20_399,6.461538461538462,9,"6,8,9,6,2,6,6,7,7,6,6,9,6",4.153846153846154,7,"2,4,3,7,3,3,4,5,4,5,4,6,4",13.615384615384615,19,"10,15,14,19,4,8,10,19,14,14,13,18,19",4.153846153846154,7,"2,4,3,7,3,3,4,5,4,5,4,6,4",A2
AR_gpt-4o_9_20_400,8.11111111111111,13,"6,7,7,13,9,9,12,4,6",4.555555555555555,6,"5,6,6,3,6,3,3,6,3",16.666666666666668,22,"15,17,21,22,20,13,16,12,14",4.333333333333333,6,"4,6,6,2,6,3,3,6,3",A2
AR_gpt-4o_9_37_721,8.307692307692308,13,"5,6,6,11,7,7,13,7,8,11,6,12,9",3.923076923076923,6,"5,4,2,2,3,4,3,3,4,4,6,6,5",15.307692307692308,24,"12,13,9,14,12,13,19,11,15,19,19,24,19",3.769230769230769,6,"5,3,2,2,2,4,3,3,4,4,6,6,5",A1
AR_gpt-4o_9_37_722,6.888888888888889,10,"5,6,5,8,7,8,7,6,10",2.888888888888889,5,"5,4,3,2,2,2,3,2,3",10.88888888888889,15,"12,12,8,10,11,12,11,7,15",2.888888888888889,5,"5,4,3,2,2,2,3,2,3",A1
AR_gpt-4o_9_37_723,6.7,9,"5,6,5,9,8,5,8,8,8,5",2.9,5,"5,3,2,3,2,3,2,3,3,3",10.9,15,"13,11,7,11,9,10,12,15,13,8",2.8,5,"5,3,2,3,2,3,2,3,2,3",A1
AR_gpt-4o_9_37_724,6.333333333333333,10,"5,6,6,5,5,6,6,5,6,7,9,10",3.25,5,"5,3,3,3,3,2,4,3,2,3,4,4",10.916666666666666,17,"12,10,12,7,8,9,13,8,9,11,17,15",3.1666666666666665,5,"5,3,3,3,3,2,4,3,2,3,3,4",A1
AR_gpt-4o_9_37_725,8.0,11,"6,8,10,6,8,8,8,11,6,8,8,7,8,9,9",2.533333333333333,5,"5,2,2,2,2,2,2,2,4,2,2,2,2,3,4",11.866666666666667,20,"14,12,11,9,9,11,12,14,12,9,10,8,12,15,20",2.4,5,"5,2,2,2,2,2,2,2,3,2,2,2,2,2,4",A1
AR_gpt-4o_9_37_726,6.785714285714286,9,"6,9,8,7,4,5,7,6,9,7,7,7,9,4",2.9285714285714284,7,"7,2,3,2,3,2,2,3,4,3,2,2,2,4",10.928571428571429,18,"16,13,12,9,7,8,8,8,18,13,12,11,10,8",2.7857142857142856,7,"7,2,3,2,3,2,2,3,3,2,2,2,2,4",A1
AR_gpt-4o_9_37_727,7.25,11,"5,6,7,6,7,6,5,6,6,6,9,7,8,11,11,10",3.5,7,"7,4,4,3,2,4,5,5,2,4,2,2,2,2,4,4",12.0625,19,"15,13,13,11,10,13,10,12,7,11,10,11,9,14,15,19",3.4375,7,"7,3,4,3,2,4,5,5,2,4,2,2,2,2,4,4",A1
AR_gpt-4o_9_37_728,6.0,9,"4,6,5,7,5,5,8,9,5,7,6,5,6,6,6",2.466666666666667,4,"4,4,2,2,4,2,2,2,2,2,2,2,2,2,3",8.133333333333333,11,"7,11,6,8,9,6,9,11,6,9,7,7,8,8,10",2.466666666666667,4,"4,4,2,2,4,2,2,2,2,2,2,2,2,2,3",A1
AR_gpt-4o_9_37_729,7.333333333333333,12,"5,8,6,8,5,5,6,12,11",3.2222222222222223,5,"5,2,2,4,4,3,4,3,2",11.777777777777779,18,"12,11,8,12,10,10,10,18,15",3.2222222222222223,5,"5,2,2,4,4,3,4,3,2",A1
AR_gpt-4o_9_37_730,7.222222222222222,11,"5,6,6,8,8,10,7,6,7,8,6,7,7,6,8,8,6,11",3.0,7,"7,3,3,2,4,2,3,2,3,2,4,3,3,2,3,2,4,2",11.5,16,"15,11,8,11,13,16,13,7,10,11,11,12,11,7,13,10,16,12",2.7222222222222223,7,"7,3,3,2,3,2,2,2,3,2,4,2,2,2,2,2,4,2",A1
AR_gpt-4o_9_37_731,8.538461538461538,13,"5,10,9,7,10,8,10,9,5,8,13,10,7",3.6923076923076925,6,"5,2,3,5,4,3,4,2,3,5,3,6,3",16.0,27,"11,13,15,18,18,14,15,12,9,23,21,27,12",3.4615384615384617,6,"5,2,3,5,4,3,4,2,2,4,3,6,2",A2
AR_gpt-4o_9_37_732,7.181818181818182,12,"5,5,8,7,4,8,7,7,9,7,12",3.909090909090909,7,"7,3,4,4,4,2,4,4,4,4,3",14.454545454545455,19,"15,10,16,15,10,11,19,18,14,12,19",3.727272727272727,7,"7,3,4,4,3,2,4,4,4,3,3",A2
AR_gpt-4o_9_37_733,7.733333333333333,11,"7,7,10,9,11,7,7,6,8,8,8,8,6,5,9",3.7333333333333334,6,"6,3,2,4,3,2,5,4,3,4,3,3,5,5,4",14.066666666666666,24,"16,12,12,24,14,11,12,13,14,18,11,10,16,12,16",3.6666666666666665,6,"6,3,2,4,3,2,5,4,2,4,3,3,5,5,4",A2
AR_gpt-4o_9_37_734,8.538461538461538,10,"7,9,10,8,9,9,7,10,9,9,7,9,8",4.6923076923076925,6,"6,2,4,6,4,3,6,6,6,6,5,4,3",18.0,25,"16,11,19,19,17,14,16,25,17,24,19,21,16",4.6923076923076925,6,"6,2,4,6,4,3,6,6,6,6,5,4,3",A2
AR_gpt-4o_9_37_735,7.785714285714286,13,"7,8,5,9,4,8,10,7,7,6,13,7,9,9",3.7857142857142856,6,"6,2,5,3,4,3,4,5,2,4,3,4,4,4",14.214285714285714,24,"16,11,13,12,10,12,19,11,11,9,24,15,17,19",3.7142857142857144,6,"6,2,5,3,4,3,4,5,2,4,3,4,4,3",A2
AR_gpt-4o_9_37_736,9.23076923076923,13,"7,9,11,11,4,7,11,9,9,9,11,13,9",3.5384615384615383,6,"6,3,2,3,3,4,2,3,4,3,3,6,4",16.615384615384617,28,"16,13,15,17,9,17,14,13,20,14,18,28,22",3.3846153846153846,6,"6,3,2,3,3,4,2,3,4,3,3,5,3",A2
AR_gpt-4o_9_37_737,10.8,15,"9,9,14,12,9,15,9,9,11,11",3.6,5,"4,4,3,4,3,2,4,5,3,4",20.4,30,"16,22,20,24,19,19,15,25,14,30",3.3,4,"4,3,3,3,3,2,4,4,3,4",A2
AR_gpt-4o_9_37_738,9.1,14,"6,8,7,6,8,7,10,13,14,12",4.5,7,"5,4,4,3,2,7,5,6,4,5",19.9,30,"14,21,18,9,10,18,25,26,30,28",4.3,7,"5,4,4,3,2,7,4,6,4,4",A2
AR_gpt-4o_9_37_739,8.071428571428571,12,"5,6,8,8,8,6,8,8,10,7,10,12,10,7",3.0,5,"5,3,2,3,4,3,5,3,3,2,2,2,2,3",12.428571428571429,15,"13,11,11,15,13,9,15,15,14,11,11,14,11,11",2.857142857142857,5,"5,3,2,3,3,3,5,2,3,2,2,2,2,3",A2
AR_gpt-4o_9_37_740,8.583333333333334,11,"7,9,10,7,8,9,8,7,8,10,9,11",4.166666666666667,6,"6,4,4,4,4,6,3,4,3,4,6,2",17.833333333333332,25,"16,23,25,18,18,24,14,13,14,15,22,12",4.083333333333333,6,"6,4,4,4,4,6,3,4,2,4,6,2",A2
AR_gpt-4o_9_39_761,4.5,7,"5,5,3,6,2,3,6,6,2,5,5,3,7,5",3.857142857142857,6,"5,4,4,4,3,5,5,2,3,4,2,6,2,5",8.357142857142858,11,"10,11,7,9,4,8,11,8,4,11,6,9,10,9",3.857142857142857,6,"5,4,4,4,3,5,5,2,3,4,2,6,2,5",A1
AR_gpt-4o_9_39_762,4.875,8,"5,3,5,5,4,5,3,5,6,3,7,4,8,4,5,6",3.75,6,"5,5,2,5,2,4,5,5,4,4,3,6,2,2,4,2",8.625,14,"10,7,6,9,5,9,7,14,10,7,11,10,9,6,9,9",3.75,6,"5,5,2,5,2,4,5,5,4,4,3,6,2,2,4,2",A1
AR_gpt-4o_9_39_763,5.125,8,"5,3,4,5,6,3,5,5,3,3,5,7,8,6,7,7",4.1875,6,"5,5,4,5,2,5,5,5,4,4,4,6,2,4,4,3",9.625,15,"10,7,7,10,7,7,10,14,6,7,12,15,9,9,12,12",4.1875,6,"5,5,4,5,2,5,5,5,4,4,4,6,2,4,4,3",A1
AR_gpt-4o_9_39_764,4.5625,7,"5,4,4,5,3,5,4,5,3,5,5,7,7,4,3,4",3.875,6,"5,5,4,2,5,2,5,4,4,2,5,2,3,6,3,5",7.9375,11,"10,9,7,8,7,6,9,9,6,6,9,8,9,11,5,8",3.875,6,"5,5,4,2,5,2,5,4,4,2,5,2,3,6,3,5",A1
AR_gpt-4o_9_39_765,6.066666666666666,8,"5,6,6,5,5,7,6,7,7,7,8,4,4,7,7",3.933333333333333,6,"5,4,2,4,4,3,5,2,4,4,2,5,6,4,5",11.133333333333333,15,"10,14,8,9,10,11,10,11,14,15,11,9,10,12,13",3.8666666666666667,6,"5,4,2,4,4,2,5,2,4,4,2,5,6,4,5",A1
AR_gpt-4o_9_39_766,5.333333333333333,8,"5,6,7,4,8,4,6,4,2,5,8,3,7,6,5",3.6666666666666665,7,"5,6,5,3,2,4,3,2,3,5,2,7,2,3,3",9.4,14,"10,14,12,7,9,7,11,6,4,12,11,11,8,10,9",3.6666666666666665,7,"5,6,5,3,2,4,3,2,3,5,2,7,2,3,3",A1
AR_gpt-4o_9_39_767,4.444444444444445,6,"5,3,4,3,4,5,4,5,5,3,3,4,6,5,6,6,4,5",3.1666666666666665,5,"5,3,4,3,4,3,2,2,3,3,3,2,2,3,4,3,4,4",7.277777777777778,11,"11,5,7,5,7,9,6,6,8,5,6,5,7,9,11,8,8,8",3.1666666666666665,5,"5,3,4,3,4,3,2,2,3,3,3,2,2,3,4,3,4,4",A1
AR_gpt-4o_9_39_768,6.357142857142857,10,"5,5,4,6,7,6,10,10,6,4,6,4,9,7",3.857142857142857,6,"5,6,5,2,5,5,2,3,4,2,3,5,3,4",11.5,16,"10,13,9,8,14,11,14,16,11,7,11,10,14,13",3.857142857142857,6,"5,6,5,2,5,5,2,3,4,2,3,5,3,4",A1
AR_gpt-4o_9_39_769,4.380952380952381,7,"5,4,4,3,4,6,3,5,2,3,5,6,3,4,7,6,4,4,4,4,6",3.8095238095238093,5,"5,5,5,4,4,4,5,2,5,4,3,3,2,4,3,4,3,3,5,4,3",8.333333333333334,14,"10,9,9,6,7,12,8,7,6,6,10,8,4,8,11,14,6,7,8,10,9",3.8095238095238093,5,"5,5,5,4,4,4,5,2,5,4,3,3,2,4,3,4,3,3,5,4,3",A1
AR_gpt-4o_9_39_770,4.066666666666666,6,"5,3,4,2,3,3,5,6,2,5,6,4,5,3,5",3.8666666666666667,6,"5,5,4,4,2,4,4,4,3,4,2,4,4,3,6",7.666666666666667,15,"10,7,7,5,4,7,10,10,4,9,7,7,8,5,15",3.8666666666666667,6,"5,5,4,4,2,4,4,4,3,4,2,4,4,3,6",A1
AR_gpt-4o_9_39_771,7.545454545454546,11,"6,5,7,9,4,8,8,10,9,6,11",5.454545454545454,8,"6,4,5,7,6,4,4,7,4,8,5",18.727272727272727,29,"17,11,20,29,10,14,13,27,18,20,27",5.454545454545454,8,"6,4,5,7,6,4,4,7,4,8,5",A2
AR_gpt-4o_9_39_772,7.083333333333333,10,"5,7,6,9,9,4,9,8,6,10,5,7",5.583333333333333,9,"6,8,4,6,7,4,3,8,3,9,4,5",16.416666666666668,23,"14,22,10,21,23,7,19,23,11,22,10,15",5.5,9,"6,8,4,6,7,4,3,8,3,9,3,5",A2
